Path,Individual,ID,Type,Record,VideoID
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_846_4933.png,panka,3,crop,drone,0846
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_846_2350.png,panka,3,crop,drone,0846
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_846_4112.png,panka,3,crop,drone,0846
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_846_8412.png,panka,3,crop,drone,0846
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_846_2149.png,panka,3,crop,drone,0846
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_846_5494.png,panka,3,crop,drone,0846
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_846_387.png,panka,3,crop,drone,0846
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_846_4622.png,panka,3,crop,drone,0846
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_845_29.png,panka,3,crop,drone,0845
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_844_857.png,panka,3,crop,drone,0844
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_846_4950.png,panka,3,crop,drone,0846
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_846_3550.png,panka,3,crop,drone,0846
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_846_6901.png,panka,3,crop,drone,0846
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_846_1687.png,panka,3,crop,drone,0846
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_844_1067.png,panka,3,crop,drone,0844
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_846_6287.png,panka,3,crop,drone,0846
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_846_6583.png,panka,3,crop,drone,0846
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_846_8211.png,panka,3,crop,drone,0846
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_842_923.png,panka,3,crop,drone,0842
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_0841_462.png,panka,3,crop,drone,0841
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_846_6487.png,panka,3,crop,drone,0846
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_846_7042.png,panka,3,crop,drone,0846
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_842_428.png,panka,3,crop,drone,0842
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_0841_707.png,panka,3,crop,drone,0841
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_842_171.png,panka,3,crop,drone,0842
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_842_1601.png,panka,3,crop,drone,0842
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_846_7062.png,panka,3,crop,drone,0846
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_846_4123.png,panka,3,crop,drone,0846
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_846_5003.png,panka,3,crop,drone,0846
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_846_4236.png,panka,3,crop,drone,0846
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_842_1816.png,panka,3,crop,drone,0842
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_846_4435.png,panka,3,crop,drone,0846
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_846_905.png,panka,3,crop,drone,0846
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_842_477.png,panka,3,crop,drone,0842
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_846_5051.png,panka,3,crop,drone,0846
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_846_673.png,panka,3,crop,drone,0846
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_842_1673.png,panka,3,crop,drone,0842
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_846_8266.png,panka,3,crop,drone,0846
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_846_2114.png,panka,3,crop,drone,0846
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_0841_164.png,panka,3,crop,drone,0841
/home/wildhorse_project/detectron_pic/crop/drone/panka/panka_0841_476.png,panka,3,crop,drone,0841
